zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone,hidden,disabled,deleted,deleted_at,created_at,created_by,updated_at,updated_by
116707,40200,40299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116708,40300,40399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116709,40400,40499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116710,40500,40599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116711,40600,40699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116712,40700,40799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116713,40800,40899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116714,40900,40999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116715,41000,41099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116716,41100,41199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116717,41200,41299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116718,41300,41399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116719,41400,41499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116720,41500,41599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116721,41600,41699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116722,41700,41799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116723,41800,41899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116724,42000,42099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116725,42100,42199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116726,42200,42299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116727,42300,42399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116728,42400,42499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116729,42500,42599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116730,42600,42699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116731,42700,42799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116732,43000,43099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116733,43100,43199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116734,43200,43299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116735,43300,43399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116736,43400,43499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116737,43500,43599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116738,43600,43699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116739,43700,43799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116740,43800,43899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116741,43900,43999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116742,44000,44099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116743,44100,44199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116744,44200,44299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116745,44300,44399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116746,44400,44499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116747,44500,44599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116748,44600,44699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116749,44700,44799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116750,44800,44899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116751,44900,44999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116752,45000,45099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116753,45100,45199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116754,45200,45299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116755,45300,45399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116756,45400,45499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116757,45500,45599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116758,45600,45699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116759,45700,45799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116760,45800,45899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116761,45900,45999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116762,46000,46099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116763,46100,46199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116764,46200,46299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116765,46300,46399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116766,46400,46499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116767,46500,46599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116768,46600,46699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116769,46700,46799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116770,46800,46899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116771,46900,46999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116772,47000,47099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116773,47100,47199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116774,47200,47299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116775,47300,47399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116776,47400,47499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116777,47500,47599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116778,47600,47699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116779,47700,47799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116780,47800,47899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116781,47900,47999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116782,48000,48099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116783,48100,48199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116784,48200,48299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116785,48300,48399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116786,48400,48499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116787,48500,48599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116788,48600,48699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116789,48700,48799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116790,48800,48899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116791,48900,48999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116792,49000,49099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116793,49100,49199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116794,49200,49299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116795,49300,49399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116796,49400,49499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116797,49500,49599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116798,49600,49699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116799,49700,49799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116800,49800,49899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116801,49900,49999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116802,50000,50099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116803,50100,50199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116804,50200,50299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116805,50300,50399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116806,50400,50499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116807,50500,50599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116808,50600,50699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116809,50700,50799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116810,50800,50899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116811,50900,50999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116812,51000,51099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116813,51100,51199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116814,51200,51299,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116815,51300,51399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116816,51400,51499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116817,51500,51599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116818,51600,51699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116819,52000,52099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116820,52100,52199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116821,52200,52299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116822,52300,52399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116823,52400,52499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116824,52500,52599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116825,52600,52699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116826,52700,52799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116827,52800,52899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116828,53000,53099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116829,53100,53199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116830,53200,53299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116831,53400,53499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116832,53500,53599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116833,53700,53799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116834,53800,53899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116835,53900,53999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116836,54000,54099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116837,54100,54199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116838,54200,54299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116839,54300,54399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116840,54400,54499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116841,54500,54599,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116842,54600,54699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116843,54700,54799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116844,54800,54899,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116845,54900,54999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116846,55000,55099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116847,55100,55199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116848,55300,55399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116849,55400,55499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116850,55500,55599,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116851,55600,55699,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116852,55700,55799,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116853,55800,55899,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116854,55900,55999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116855,56000,56099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116856,56100,56199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116857,56200,56299,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116858,56300,56399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116859,56400,56499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116860,56500,56599,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116861,56600,56699,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116862,56700,56799,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116863,56900,56999,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116864,57000,57099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116865,57100,57199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116866,57200,57299,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116867,57300,57399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116868,57400,57499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116869,57500,57599,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116870,57600,57699,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116871,57700,57799,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116872,58000,58099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116873,58100,58199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116874,58200,58299,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116875,58300,58399,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116876,58400,58499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116877,58500,58599,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116878,58600,58699,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116879,58700,58799,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116880,58800,58899,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116881,59000,59099,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116882,59100,59199,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116883,59200,59299,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116884,59300,59399,120,4,107,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116885,59400,59499,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116886,59500,59599,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116887,59600,59699,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116888,59700,59799,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116889,59800,59899,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116890,59900,59999,120,4,108,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116891,60000,60099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116892,60100,60199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116893,60200,60299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116894,60300,60399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116895,60400,60499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116896,60500,60599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116897,60600,60699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116898,60700,60799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116899,60800,60899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116900,60900,60999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116901,61000,61099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116902,61100,61199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116903,61200,61299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116904,61300,61399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116905,61400,61499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116906,61500,61599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116907,61600,61699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116908,61700,61799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116909,61800,61899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116910,61900,61999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116911,62000,62099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116912,62200,62299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116913,62300,62399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116914,62400,62499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116915,62500,62599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116916,62600,62699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116917,62700,62799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116918,62800,62899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116919,62900,62999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116920,63000,63099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116921,63100,63199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116922,63300,63399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116923,63400,63499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116924,63500,63599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116925,63600,63699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116926,63700,63799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116927,63800,63899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116928,63900,63999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116929,64000,64099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116930,64100,64199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116931,64400,64499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116932,64500,64599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116933,64600,64699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116934,64700,64799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116935,64800,64899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116936,64900,64999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116937,65000,65099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116938,65100,65199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116939,65200,65299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116940,65300,65399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116941,65400,65499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116942,65500,65599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116943,65600,65699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116944,65700,65799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116945,65800,65899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116946,66000,66099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116947,66100,66199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116948,66200,66299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116949,66400,66499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116950,66500,66599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116951,66600,66699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116952,66700,66799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116953,66800,66899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116954,66900,66999,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116955,67000,67099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116956,67100,67199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116957,67200,67299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116958,67300,67399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116959,67400,67499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116960,67500,67599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116961,67600,67699,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116962,67700,67799,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116963,67800,67899,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116964,67900,67999,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116965,68000,68099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116966,68100,68199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116967,68300,68399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116968,68400,68499,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116969,68500,68599,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116970,68600,68699,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116971,68700,68799,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116972,68800,68899,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116973,68900,68999,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116974,69000,69099,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116975,69100,69199,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116976,69200,69299,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116977,69300,69399,120,4,106,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116978,70000,70099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116979,70100,70199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116980,70300,70399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116981,70400,70499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116982,70500,70599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116983,70600,70699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116984,70700,70799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116985,70800,70899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116986,71000,71099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116987,71100,71199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116988,71200,71299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116989,71300,71399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116990,71400,71499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116991,71600,71699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116992,71700,71799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116993,71800,71899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116994,71900,71999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116995,72000,72099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116996,72100,72199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
